user_id,abstract_words,count,ranking
75c1a4d803ce3db3e28f298152bb612c,default,9,5
75c1a4d803ce3db3e28f298152bb612c,analysis,9,6
75c1a4d803ce3db3e28f298152bb612c,component,8,7
75c1a4d803ce3db3e28f298152bb612c,tracts,8,8
75c1a4d803ce3db3e28f298152bb612c,ica,8,9
75c1a4d803ce3db3e28f298152bb612c,fiber,8,10
75db3d5f12a5d7c34e90f315bdefab6e,resistance,5,1
75db3d5f12a5d7c34e90f315bdefab6e,antibiotic,3,2
75db3d5f12a5d7c34e90f315bdefab6e,antibiotics,3,3
75db3d5f12a5d7c34e90f315bdefab6e,planktonic,2,4
75db3d5f12a5d7c34e90f315bdefab6e,level,2,5
75db3d5f12a5d7c34e90f315bdefab6e,infectious,2,6
75db3d5f12a5d7c34e90f315bdefab6e,microorganisms,2,7
75db3d5f12a5d7c34e90f315bdefab6e,biofilm,2,8
75db3d5f12a5d7c34e90f315bdefab6e,bacteria,2,9
75db3d5f12a5d7c34e90f315bdefab6e,discovery,2,10
75f1dd641041708ce373900d827fb7be,sequencing,37,1
75f1dd641041708ce373900d827fb7be,species,26,2
75f1dd641041708ce373900d827fb7be,data,22,3
75f1dd641041708ce373900d827fb7be,ecological,21,4
75f1dd641041708ce373900d827fb7be,genetic,20,5
75f1dd641041708ce373900d827fb7be,genome,19,6
75f1dd641041708ce373900d827fb7be,technologies,19,7
75f1dd641041708ce373900d827fb7be,bacterial,18,8
75f1dd641041708ce373900d827fb7be,population,16,9
75f1dd641041708ce373900d827fb7be,diversity,16,10
75f4e6c88694851bc0bfb4672b577ec8,motion,17,1
75f4e6c88694851bc0bfb4672b577ec8,eeg,16,2
75f4e6c88694851bc0bfb4672b577ec8,dose,14,3
75f4e6c88694851bc0bfb4672b577ec8,data,10,4
75f4e6c88694851bc0bfb4672b577ec8,methods,9,5
75f4e6c88694851bc0bfb4672b577ec8,applications,8,6
75f4e6c88694851bc0bfb4672b577ec8,time,7,7
75f4e6c88694851bc0bfb4672b577ec8,image,7,8
75f4e6c88694851bc0bfb4672b577ec8,wearable,7,9
75f4e6c88694851bc0bfb4672b577ec8,patient,7,10
75fb83d34fdcd075af92b8805dd54e54,cells,10,1
75fb83d34fdcd075af92b8805dd54e54,histone,7,2
75fb83d34fdcd075af92b8805dd54e54,mir,7,3
75fb83d34fdcd075af92b8805dd54e54,normal,6,4
75fb83d34fdcd075af92b8805dd54e54,human,6,5
75fb83d34fdcd075af92b8805dd54e54,stem,5,6
75fb83d34fdcd075af92b8805dd54e54,cancer,5,7
75fb83d34fdcd075af92b8805dd54e54,expression,4,8
75fb83d34fdcd075af92b8805dd54e54,telomerase,4,9
75fb83d34fdcd075af92b8805dd54e54,telomere,4,10
75fde775255d2ca1c8b6b5ca57bbe85d,speech,8,1
75fde775255d2ca1c8b6b5ca57bbe85d,method,7,2
75fde775255d2ca1c8b6b5ca57bbe85d,analysis,6,3
75fde775255d2ca1c8b6b5ca57bbe85d,segmentation,6,4
75fde775255d2ca1c8b6b5ca57bbe85d,algorithm,6,5
75fde775255d2ca1c8b6b5ca57bbe85d,nodules,6,6
75fde775255d2ca1c8b6b5ca57bbe85d,signal,6,7
75fde775255d2ca1c8b6b5ca57bbe85d,recognition,6,8
75fde775255d2ca1c8b6b5ca57bbe85d,pattern,5,9
75fde775255d2ca1c8b6b5ca57bbe85d,system,5,10
763f2dd188332f42ede8cf24f7c078e4,content,5,1
763f2dd188332f42ede8cf24f7c078e4,analysis,3,2
763f2dd188332f42ede8cf24f7c078e4,qualitative,3,3
763f2dd188332f42ede8cf24f7c078e4,concepts,3,4
763f2dd188332f42ede8cf24f7c078e4,communication,2,5
763f2dd188332f42ede8cf24f7c078e4,meaning,2,6
763f2dd188332f42ede8cf24f7c078e4,research,2,7
763f2dd188332f42ede8cf24f7c078e4,unit,2,8
763f2dd188332f42ede8cf24f7c078e4,interpretation,2,9
763f2dd188332f42ede8cf24f7c078e4,related,2,10
7642b01577fa812b608578f680c96293,logic,12,1
7642b01577fa812b608578f680c96293,programming,10,2
7642b01577fa812b608578f680c96293,algorithm,5,3
7642b01577fa812b608578f680c96293,results,4,4
7642b01577fa812b608578f680c96293,sparql,4,5
7642b01577fa812b608578f680c96293,top,3,6
7642b01577fa812b608578f680c96293,rules,3,7
7642b01577fa812b608578f680c96293,objects,3,8
7642b01577fa812b608578f680c96293,forms,3,9
7642b01577fa812b608578f680c96293,rdf,3,10
76430d0a49162e13dd18afd385528232,system,65,1
76430d0a49162e13dd18afd385528232,paper,45,2
76430d0a49162e13dd18afd385528232,based,45,3
76430d0a49162e13dd18afd385528232,argument,44,4
76430d0a49162e13dd18afd385528232,dialogue,40,5
76430d0a49162e13dd18afd385528232,language,40,6
76430d0a49162e13dd18afd385528232,argumentation,39,7
76430d0a49162e13dd18afd385528232,arguments,35,8
76430d0a49162e13dd18afd385528232,systems,35,9
76430d0a49162e13dd18afd385528232,computer,33,10
764f0494db7308d551a1effe2b9bb3b2,malaria,14,1
764f0494db7308d551a1effe2b9bb3b2,vaccine,7,2
764f0494db7308d551a1effe2b9bb3b2,pneumococcal,7,3
764f0494db7308d551a1effe2b9bb3b2,cell,6,4
764f0494db7308d551a1effe2b9bb3b2,disease,6,5
764f0494db7308d551a1effe2b9bb3b2,cells,6,6
764f0494db7308d551a1effe2b9bb3b2,efficacy,6,7
764f0494db7308d551a1effe2b9bb3b2,conjugate,5,8
764f0494db7308d551a1effe2b9bb3b2,invasive,5,9
764f0494db7308d551a1effe2b9bb3b2,protocol,5,10
767d41045070d23ab1dd2f70048d68c8,globins,12,1
767d41045070d23ab1dd2f70048d68c8,fungal,10,2
767d41045070d23ab1dd2f70048d68c8,data,9,3
767d41045070d23ab1dd2f70048d68c8,sequencing,8,4
767d41045070d23ab1dd2f70048d68c8,bacterial,7,5
767d41045070d23ab1dd2f70048d68c8,environmental,7,6
767d41045070d23ab1dd2f70048d68c8,technologies,6,7
767d41045070d23ab1dd2f70048d68c8,indoor,6,8
767d41045070d23ab1dd2f70048d68c8,global,5,9
767d41045070d23ab1dd2f70048d68c8,fhbs,5,10
767ed3016faf6245b12a18bd014909cb,place,8,1
767ed3016faf6245b12a18bd014909cb,colour,7,2
767ed3016faf6245b12a18bd014909cb,remapping,7,3
767ed3016faf6245b12a18bd014909cb,uniquely,6,4
767ed3016faf6245b12a18bd014909cb,cells,5,5
767ed3016faf6245b12a18bd014909cb,grid,5,6
767ed3016faf6245b12a18bd014909cb,birth,5,7
767ed3016faf6245b12a18bd014909cb,million,4,8
767ed3016faf6245b12a18bd014909cb,vision,4,9
767ed3016faf6245b12a18bd014909cb,data,4,10
768361b0efa9da0f6db492fdd6366fb4,landscape,12,1
768361b0efa9da0f6db492fdd6366fb4,drought,10,2
768361b0efa9da0f6db492fdd6366fb4,change,7,3
768361b0efa9da0f6db492fdd6366fb4,die,7,4
768361b0efa9da0f6db492fdd6366fb4,river,7,5
768361b0efa9da0f6db492fdd6366fb4,riverine,6,6
768361b0efa9da0f6db492fdd6366fb4,urban,6,7
768361b0efa9da0f6db492fdd6366fb4,climate,6,8
768361b0efa9da0f6db492fdd6366fb4,diversity,4,9
768361b0efa9da0f6db492fdd6366fb4,high,4,10
76887910e961cdd884c513628d593fe9,policy,12,1
76887910e961cdd884c513628d593fe9,gender,9,2
76887910e961cdd884c513628d593fe9,women,6,3
76887910e961cdd884c513628d593fe9,collaborative,5,4
76887910e961cdd884c513628d593fe9,jobs,5,5
76887910e961cdd884c513628d593fe9,modeling,5,6
76887910e961cdd884c513628d593fe9,analysis,4,7
76887910e961cdd884c513628d593fe9,frame,4,8
76887910e961cdd884c513628d593fe9,gendering,3,9
76887910e961cdd884c513628d593fe9,article,3,10
768a24b268dd8d4c83cdc32489575e24,text,146,1
768a24b268dd8d4c83cdc32489575e24,information,121,2
768a24b268dd8d4c83cdc32489575e24,results,102,3
768a24b268dd8d4c83cdc32489575e24,biomedical,99,4
768a24b268dd8d4c83cdc32489575e24,data,94,5
768a24b268dd8d4c83cdc32489575e24,system,89,6
768a24b268dd8d4c83cdc32489575e24,based,85,7
768a24b268dd8d4c83cdc32489575e24,literature,80,8
768a24b268dd8d4c83cdc32489575e24,mining,72,9
768a24b268dd8d4c83cdc32489575e24,terms,63,10
769c4cdc4087061c48e70adee84d6bec,dna,16,1
769c4cdc4087061c48e70adee84d6bec,sequencing,13,2
769c4cdc4087061c48e70adee84d6bec,plasma,12,3
769c4cdc4087061c48e70adee84d6bec,mutations,11,4
769c4cdc4087061c48e70adee84d6bec,genome,10,5
769c4cdc4087061c48e70adee84d6bec,fetal,9,6
769c4cdc4087061c48e70adee84d6bec,maternal,9,7
769c4cdc4087061c48e70adee84d6bec,trisomy,8,8
769c4cdc4087061c48e70adee84d6bec,plex,8,9
769c4cdc4087061c48e70adee84d6bec,protocol,6,10
769f0dffdb98a498603bf33e0e4fd388,design,79,1
769f0dffdb98a498603bf33e0e4fd388,data,43,2
769f0dffdb98a498603bf33e0e4fd388,information,41,3
769f0dffdb98a498603bf33e0e4fd388,social,41,4
769f0dffdb98a498603bf33e0e4fd388,mobile,39,5
769f0dffdb98a498603bf33e0e4fd388,network,32,6
769f0dffdb98a498603bf33e0e4fd388,networks,30,7
769f0dffdb98a498603bf33e0e4fd388,designers,27,8
769f0dffdb98a498603bf33e0e4fd388,case,27,9
769f0dffdb98a498603bf33e0e4fd388,people,26,10
76a91c08a9f20d1a6fef7e05397d8454,species,17,1
76a91c08a9f20d1a6fef7e05397d8454,indicator,7,2
76a91c08a9f20d1a6fef7e05397d8454,terrestrial,6,3
76a91c08a9f20d1a6fef7e05397d8454,sites,6,4
76a91c08a9f20d1a6fef7e05397d8454,marine,6,5
76a91c08a9f20d1a6fef7e05397d8454,evolution,5,6
76a91c08a9f20d1a6fef7e05397d8454,method,4,7
76a91c08a9f20d1a6fef7e05397d8454,classification,3,8
76a91c08a9f20d1a6fef7e05397d8454,relative,3,9
76a91c08a9f20d1a6fef7e05397d8454,groups,3,10
76ab72b5bf13cc1b5374c52a2066d08f,temperature,36,1
76ab72b5bf13cc1b5374c52a2066d08f,high,32,2
76ab72b5bf13cc1b5374c52a2066d08f,phase,30,3
76ab72b5bf13cc1b5374c52a2066d08f,pseudogap,25,4
76ab72b5bf13cc1b5374c52a2066d08f,tc,21,5
76ab72b5bf13cc1b5374c52a2066d08f,state,21,6
76ab72b5bf13cc1b5374c52a2066d08f,order,19,7
76ab72b5bf13cc1b5374c52a2066d08f,superconducting,18,8
76ab72b5bf13cc1b5374c52a2066d08f,transition,17,9
76ab72b5bf13cc1b5374c52a2066d08f,doping,17,10
76b5f3f1b78ac1851ce249c755e02ad0,catalysis,7,1
76b5f3f1b78ac1851ce249c755e02ad0,graphite,6,2
76b5f3f1b78ac1851ce249c755e02ad0,ni,5,3
76b5f3f1b78ac1851ce249c755e02ad0,carbon,4,4
76b5f3f1b78ac1851ce249c755e02ad0,single,4,5
76b5f3f1b78ac1851ce249c755e02ad0,overlayer,4,6
76b5f3f1b78ac1851ce249c755e02ad0,graphitic,3,7
76b5f3f1b78ac1851ce249c755e02ad0,mof,3,8
76b5f3f1b78ac1851ce249c755e02ad0,substrate,3,9
76b5f3f1b78ac1851ce249c755e02ad0,find,2,10
76c61e85234db7e6c0546e2334a66e3c,design,37,1
76c61e85234db7e6c0546e2334a66e3c,web,35,2
76c61e85234db7e6c0546e2334a66e3c,book,22,3
76c61e85234db7e6c0546e2334a66e3c,information,17,4
76c61e85234db7e6c0546e2334a66e3c,patterns,14,5
76c61e85234db7e6c0546e2334a66e3c,und,12,6
76c61e85234db7e6c0546e2334a66e3c,site,11,7
76c61e85234db7e6c0546e2334a66e3c,architecture,11,8
76c61e85234db7e6c0546e2334a66e3c,enterprise,11,9
76c61e85234db7e6c0546e2334a66e3c,applications,9,10
76dd83cbdc7fce2cca07571e1dcfa58c,quantum,18,1
76dd83cbdc7fce2cca07571e1dcfa58c,classical,9,2
76dd83cbdc7fce2cca07571e1dcfa58c,gases,7,3
76dd83cbdc7fce2cca07571e1dcfa58c,systems,7,4
76dd83cbdc7fce2cca07571e1dcfa58c,parameter,7,5
76dd83cbdc7fce2cca07571e1dcfa58c,field,7,6
76dd83cbdc7fce2cca07571e1dcfa58c,algorithm,6,7
76dd83cbdc7fce2cca07571e1dcfa58c,time,5,8
76dd83cbdc7fce2cca07571e1dcfa58c,jcm,5,9
76dd83cbdc7fce2cca07571e1dcfa58c,physics,4,10
76ed8b1924987378cda353bf16480a69,problem,47,1
76ed8b1924987378cda353bf16480a69,robust,25,2
76ed8b1924987378cda353bf16480a69,problems,22,3
76ed8b1924987378cda353bf16480a69,time,22,4
76ed8b1924987378cda353bf16480a69,algorithm,20,5
76ed8b1924987378cda353bf16480a69,data,20,6
76ed8b1924987378cda353bf16480a69,uncertainty,20,7
76ed8b1924987378cda353bf16480a69,measures,19,8
76ed8b1924987378cda353bf16480a69,network,18,9
76ed8b1924987378cda353bf16480a69,paper,18,10
76f1d3fd939017ac12581400640d1006,surveillance,27,1
76f1d3fd939017ac12581400640d1006,social,19,2
76f1d3fd939017ac12581400640d1006,identity,15,3
76f1d3fd939017ac12581400640d1006,privacy,13,4
76f1d3fd939017ac12581400640d1006,public,12,5
76f1d3fd939017ac12581400640d1006,states,11,6
76f1d3fd939017ac12581400640d1006,data,10,7
76f1d3fd939017ac12581400640d1006,technologies,10,8
76f1d3fd939017ac12581400640d1006,political,10,9
76f1d3fd939017ac12581400640d1006,law,9,10
77434d82ef7024fad16e41b644133052,robot,22,1
77434d82ef7024fad16e41b644133052,human,22,2
77434d82ef7024fad16e41b644133052,safety,19,3
77434d82ef7024fad16e41b644133052,interaction,14,4
77434d82ef7024fad16e41b644133052,physical,11,5
77434d82ef7024fad16e41b644133052,control,9,6
77434d82ef7024fad16e41b644133052,safe,9,7
77434d82ef7024fad16e41b644133052,contact,8,8
77434d82ef7024fad16e41b644133052,phri,8,9
77434d82ef7024fad16e41b644133052,paper,8,10
77437fcdc1837b492eecd01cf6e1477d,type,31,1
77437fcdc1837b492eecd01cf6e1477d,analysis,17,2
77437fcdc1837b492eecd01cf6e1477d,programs,16,3
77437fcdc1837b492eecd01cf6e1477d,program,14,4
77437fcdc1837b492eecd01cf6e1477d,abstract,13,5
77437fcdc1837b492eecd01cf6e1477d,paper,13,6
77437fcdc1837b492eecd01cf6e1477d,checking,11,7
77437fcdc1837b492eecd01cf6e1477d,classes,11,8
77437fcdc1837b492eecd01cf6e1477d,model,10,9
77437fcdc1837b492eecd01cf6e1477d,path,10,10
774d0e27856a8ae15f32e3792e05ebee,optical,64,1
774d0e27856a8ae15f32e3792e05ebee,light,59,2
774d0e27856a8ae15f32e3792e05ebee,field,53,3
774d0e27856a8ae15f32e3792e05ebee,resolution,50,4
774d0e27856a8ae15f32e3792e05ebee,microscopy,35,5
774d0e27856a8ae15f32e3792e05ebee,imaging,34,6
774d0e27856a8ae15f32e3792e05ebee,diffraction,34,7
774d0e27856a8ae15f32e3792e05ebee,fluorescence,29,8
774d0e27856a8ae15f32e3792e05ebee,surface,26,9
774d0e27856a8ae15f32e3792e05ebee,image,25,10
77547da2d53dd4bba415669448949fe4,network,191,1
77547da2d53dd4bba415669448949fe4,networks,129,2
77547da2d53dd4bba415669448949fe4,routing,108,3
77547da2d53dd4bba415669448949fe4,wireless,95,4
77547da2d53dd4bba415669448949fe4,hoc,92,5
77547da2d53dd4bba415669448949fe4,mobility,92,6
77547da2d53dd4bba415669448949fe4,mobile,92,7
77547da2d53dd4bba415669448949fe4,ad,91,8
77547da2d53dd4bba415669448949fe4,nodes,85,9
77547da2d53dd4bba415669448949fe4,data,79,10
77789d42ed4d9a1203c0fab14c8c95fc,bonding,8,1
77789d42ed4d9a1203c0fab14c8c95fc,layer,6,2
77789d42ed4d9a1203c0fab14c8c95fc,experiments,6,3
77789d42ed4d9a1203c0fab14c8c95fc,pdms,4,4
77789d42ed4d9a1203c0fab14c8c95fc,pmma,4,5
77789d42ed4d9a1203c0fab14c8c95fc,material,4,6
77789d42ed4d9a1203c0fab14c8c95fc,skin,4,7
77789d42ed4d9a1203c0fab14c8c95fc,temperature,3,8
77789d42ed4d9a1203c0fab14c8c95fc,technique,3,9
77789d42ed4d9a1203c0fab14c8c95fc,consonants,3,10
77d4ce165263f776826e01d1bb0d957c,nodes,58,1
77d4ce165263f776826e01d1bb0d957c,network,52,2
77d4ce165263f776826e01d1bb0d957c,distributed,50,3
77d4ce165263f776826e01d1bb0d957c,data,48,4
77d4ce165263f776826e01d1bb0d957c,peer,48,5
77d4ce165263f776826e01d1bb0d957c,overlay,46,6
77d4ce165263f776826e01d1bb0d957c,systems,45,7
77d4ce165263f776826e01d1bb0d957c,based,44,8
77d4ce165263f776826e01d1bb0d957c,node,42,9
77d4ce165263f776826e01d1bb0d957c,routing,41,10
77ddd3860955b4841a8e1b134dc946b9,web,30,1
77ddd3860955b4841a8e1b134dc946b9,data,21,2
77ddd3860955b4841a8e1b134dc946b9,information,16,3
77ddd3860955b4841a8e1b134dc946b9,semantic,14,4
77ddd3860955b4841a8e1b134dc946b9,project,10,5
77ddd3860955b4841a8e1b134dc946b9,user,10,6
77ddd3860955b4841a8e1b134dc946b9,open,9,7
77ddd3860955b4841a8e1b134dc946b9,paper,8,8
77ddd3860955b4841a8e1b134dc946b9,based,8,9
77ddd3860955b4841a8e1b134dc946b9,software,8,10
77edc9dc774ba3daa0e56d42d15daab2,learning,95,1
77edc9dc774ba3daa0e56d42d15daab2,theory,86,2
77edc9dc774ba3daa0e56d42d15daab2,data,86,3
77edc9dc774ba3daa0e56d42d15daab2,models,76,4
77edc9dc774ba3daa0e56d42d15daab2,problems,67,5
77edc9dc774ba3daa0e56d42d15daab2,problem,64,6
77edc9dc774ba3daa0e56d42d15daab2,algorithm,63,7
77edc9dc774ba3daa0e56d42d15daab2,methods,63,8
77edc9dc774ba3daa0e56d42d15daab2,model,61,9
77edc9dc774ba3daa0e56d42d15daab2,based,59,10
77f532aa4087fd60fbef0910a53d10d4,law,12,1
77f532aa4087fd60fbef0910a53d10d4,privacy,8,2
77f532aa4087fd60fbef0910a53d10d4,article,7,3
77f532aa4087fd60fbef0910a53d10d4,public,7,4
77f532aa4087fd60fbef0910a53d10d4,software,7,5
77f532aa4087fd60fbef0910a53d10d4,computer,6,6
77f532aa4087fd60fbef0910a53d10d4,projects,6,7
77f532aa4087fd60fbef0910a53d10d4,technology,5,8
77f532aa4087fd60fbef0910a53d10d4,images,5,9
77f532aa4087fd60fbef0910a53d10d4,legal,5,10
7809ab33fd49df96cff123fa16afa4f7,data,20,1
7809ab33fd49df96cff123fa16afa4f7,information,13,2
7809ab33fd49df96cff123fa16afa4f7,knowledge,12,3
7809ab33fd49df96cff123fa16afa4f7,grid,9,4
7809ab33fd49df96cff123fa16afa4f7,access,8,5
7809ab33fd49df96cff123fa16afa4f7,computing,7,6
7809ab33fd49df96cff123fa16afa4f7,scientific,7,7
7809ab33fd49df96cff123fa16afa4f7,incentive,7,8
7809ab33fd49df96cff123fa16afa4f7,research,6,9
7809ab33fd49df96cff123fa16afa4f7,work,5,10
780ad6873b07857cde73bc58cc19a066,und,12,1
780ad6873b07857cde73bc58cc19a066,learning,9,2
780ad6873b07857cde73bc58cc19a066,human,6,3
780ad6873b07857cde73bc58cc19a066,die,5,4
780ad6873b07857cde73bc58cc19a066,patterns,4,5
780ad6873b07857cde73bc58cc19a066,zusammenarbeit,3,6
780ad6873b07857cde73bc58cc19a066,computer,3,7
780ad6873b07857cde73bc58cc19a066,interaction,3,8
780ad6873b07857cde73bc58cc19a066,buch,2,9
780ad6873b07857cde73bc58cc19a066,reflection,2,10
7818bf36977ddd8c7664a4fa0745c9a1,processes,5,1
7818bf36977ddd8c7664a4fa0745c9a1,resilience,5,2
7818bf36977ddd8c7664a4fa0745c9a1,norms,4,3
7818bf36977ddd8c7664a4fa0745c9a1,social,4,4
7818bf36977ddd8c7664a4fa0745c9a1,significant,3,5
7818bf36977ddd8c7664a4fa0745c9a1,resilient,3,6
7818bf36977ddd8c7664a4fa0745c9a1,individuals,3,7
7818bf36977ddd8c7664a4fa0745c9a1,research,3,8
7818bf36977ddd8c7664a4fa0745c9a1,cognitive,3,9
7818bf36977ddd8c7664a4fa0745c9a1,developmental,2,10
781c80ca85fbff57c89c86fe521fcce8,neurons,18,1
781c80ca85fbff57c89c86fe521fcce8,cortical,15,2
781c80ca85fbff57c89c86fe521fcce8,model,13,3
781c80ca85fbff57c89c86fe521fcce8,channel,13,4
781c80ca85fbff57c89c86fe521fcce8,input,12,5
781c80ca85fbff57c89c86fe521fcce8,ih,12,6
781c80ca85fbff57c89c86fe521fcce8,state,12,7
781c80ca85fbff57c89c86fe521fcce8,cortex,12,8
781c80ca85fbff57c89c86fe521fcce8,single,11,9
781c80ca85fbff57c89c86fe521fcce8,states,11,10
781cd1213da480afd42608a45dab8175,spatial,2,1
781cd1213da480afd42608a45dab8175,model,2,2
781cd1213da480afd42608a45dab8175,energy,2,3
781cd1213da480afd42608a45dab8175,evolution,1,4
781cd1213da480afd42608a45dab8175,structures,1,5
781cd1213da480afd42608a45dab8175,inelasticity,1,6
781cd1213da480afd42608a45dab8175,systems,1,7
781cd1213da480afd42608a45dab8175,distribution,1,8
781cd1213da480afd42608a45dab8175,starting,1,9
781cd1213da480afd42608a45dab8175,finally,1,10
781dc98a5ef127b94a3a3021d998efbe,advanced,2,1
781dc98a5ef127b94a3a3021d998efbe,integrated,2,2
781dc98a5ef127b94a3a3021d998efbe,features,2,3
781dc98a5ef127b94a3a3021d998efbe,cost,2,4
781dc98a5ef127b94a3a3021d998efbe,remain,1,5
781dc98a5ef127b94a3a3021d998efbe,semiconductor,1,6
781dc98a5ef127b94a3a3021d998efbe,technology,1,7
781dc98a5ef127b94a3a3021d998efbe,extends,1,8
781dc98a5ef127b94a3a3021d998efbe,ic,1,9
781dc98a5ef127b94a3a3021d998efbe,volume,1,10
7854ed90d8ac88349554e173cc45fee8,waste,7,1
7854ed90d8ac88349554e173cc45fee8,garbage,2,2
7854ed90d8ac88349554e173cc45fee8,management,2,3
7854ed90d8ac88349554e173cc45fee8,perceptions,2,4
7854ed90d8ac88349554e173cc45fee8,place,1,5
7854ed90d8ac88349554e173cc45fee8,notion,1,6
7854ed90d8ac88349554e173cc45fee8,peru,1,7
7854ed90d8ac88349554e173cc45fee8,source,1,8
7854ed90d8ac88349554e173cc45fee8,highly,1,9
7854ed90d8ac88349554e173cc45fee8,risk,1,10
785dc994a781c8b077498e3211e55aaa,silencing,15,1
785dc994a781c8b077498e3211e55aaa,rna,13,2
785dc994a781c8b077498e3211e55aaa,mudr,10,3
785dc994a781c8b077498e3211e55aaa,dependent,9,4
785dc994a781c8b077498e3211e55aaa,dna,8,5
785dc994a781c8b077498e3211e55aaa,gene,8,6
785dc994a781c8b077498e3211e55aaa,expression,8,7
785dc994a781c8b077498e3211e55aaa,small,7,8
785dc994a781c8b077498e3211e55aaa,methylation,7,9
785dc994a781c8b077498e3211e55aaa,genes,7,10
7897919bd5a0fe40af541e28250b141f,song,10,1
7897919bd5a0fe40af541e28250b141f,noise,8,2
7897919bd5a0fe40af541e28250b141f,field,6,3
7897919bd5a0fe40af541e28250b141f,tutor,6,4
7897919bd5a0fe40af541e28250b141f,auditory,6,5
7897919bd5a0fe40af541e28250b141f,system,6,6
7897919bd5a0fe40af541e28250b141f,memory,5,7
7897919bd5a0fe40af541e28250b141f,cortex,5,8
7897919bd5a0fe40af541e28250b141f,theta,5,9
7897919bd5a0fe40af541e28250b141f,hippocampus,5,10
78c27aa3f8cbc01d918a8bea38be70c6,ontologies,39,1
78c27aa3f8cbc01d918a8bea38be70c6,semantic,31,2
78c27aa3f8cbc01d918a8bea38be70c6,ontology,31,3
78c27aa3f8cbc01d918a8bea38be70c6,data,28,4
78c27aa3f8cbc01d918a8bea38be70c6,web,22,5
78c27aa3f8cbc01d918a8bea38be70c6,knowledge,19,6
78c27aa3f8cbc01d918a8bea38be70c6,based,15,7
78c27aa3f8cbc01d918a8bea38be70c6,information,13,8
78c27aa3f8cbc01d918a8bea38be70c6,system,12,9
78c27aa3f8cbc01d918a8bea38be70c6,paper,12,10
793bba60201e9f0ee5f3e17536d053ab,fluorescence,15,1
793bba60201e9f0ee5f3e17536d053ab,microscopy,15,2
793bba60201e9f0ee5f3e17536d053ab,light,10,3
793bba60201e9f0ee5f3e17536d053ab,cells,8,4
793bba60201e9f0ee5f3e17536d053ab,high,7,5
793bba60201e9f0ee5f3e17536d053ab,sheet,7,6
793bba60201e9f0ee5f3e17536d053ab,dye,7,7
793bba60201e9f0ee5f3e17536d053ab,imaging,6,8
793bba60201e9f0ee5f3e17536d053ab,phase,6,9
793bba60201e9f0ee5f3e17536d053ab,single,6,10
793e30bd1cc47a343e591c0f7bddfd91,error,6,1
793e30bd1cc47a343e591c0f7bddfd91,bars,6,2
793e30bd1cc47a343e591c0f7bddfd91,dds,4,3
793e30bd1cc47a343e591c0f7bddfd91,good,3,4
793e30bd1cc47a343e591c0f7bddfd91,research,3,5
793e30bd1cc47a343e591c0f7bddfd91,publications,3,6
793e30bd1cc47a343e591c0f7bddfd91,problems,3,7
793e30bd1cc47a343e591c0f7bddfd91,drugs,3,8
793e30bd1cc47a343e591c0f7bddfd91,delivery,2,9
793e30bd1cc47a343e591c0f7bddfd91,assist,2,10
7943489705b3ae1a2b749354980351ba,sleep,8,1
7943489705b3ae1a2b749354980351ba,rem,6,2
7943489705b3ae1a2b749354980351ba,brain,5,3
7943489705b3ae1a2b749354980351ba,wakefulness,3,4
7943489705b3ae1a2b749354980351ba,conscious,3,5
7943489705b3ae1a2b749354980351ba,hypothesis,3,6
7943489705b3ae1a2b749354980351ba,stage,2,7
7943489705b3ae1a2b749354980351ba,awake,2,8
7943489705b3ae1a2b749354980351ba,dream,2,9
7943489705b3ae1a2b749354980351ba,wake,2,10
795d73fc8619fd8de4d6168b6619068c,semantic,8,1
795d73fc8619fd8de4d6168b6619068c,language,7,2
795d73fc8619fd8de4d6168b6619068c,design,6,3
795d73fc8619fd8de4d6168b6619068c,web,6,4
795d73fc8619fd8de4d6168b6619068c,computers,6,5
795d73fc8619fd8de4d6168b6619068c,information,6,6
795d73fc8619fd8de4d6168b6619068c,communication,6,7
795d73fc8619fd8de4d6168b6619068c,analysis,6,8
795d73fc8619fd8de4d6168b6619068c,narrative,5,9
795d73fc8619fd8de4d6168b6619068c,library,5,10
7984cf29a2334bed50e1ef8c44ff8db6,aphasia,205,1
7984cf29a2334bed50e1ef8c44ff8db6,language,176,2
7984cf29a2334bed50e1ef8c44ff8db6,speech,175,3
7984cf29a2334bed50e1ef8c44ff8db6,patients,128,4
7984cf29a2334bed50e1ef8c44ff8db6,semantic,117,5
7984cf29a2334bed50e1ef8c44ff8db6,temporal,83,6
7984cf29a2334bed50e1ef8c44ff8db6,progressive,83,7
7984cf29a2334bed50e1ef8c44ff8db6,communication,71,8
7984cf29a2334bed50e1ef8c44ff8db6,processing,67,9
7984cf29a2334bed50e1ef8c44ff8db6,treatment,67,10
798915908e8837328ec0128be0bde86f,economic,13,1
798915908e8837328ec0128be0bde86f,income,10,2
798915908e8837328ec0128be0bde86f,equilibria,9,3
798915908e8837328ec0128be0bde86f,equilibrium,9,4
798915908e8837328ec0128be0bde86f,vote,8,5
798915908e8837328ec0128be0bde86f,growth,8,6
798915908e8837328ec0128be0bde86f,model,8,7
798915908e8837328ec0128be0bde86f,institutions,8,8
798915908e8837328ec0128be0bde86f,coalitions,7,9
798915908e8837328ec0128be0bde86f,distribution,7,10
79bb385383d1a6795d3b405569ccb314,dialog,3,1
79bb385383d1a6795d3b405569ccb314,space,2,2
